Año 	Mes       	Fuente 	1   	2   	3   	4   	5   	6   	7   	8   	9   	10  	11  	12  	13  	14  	15  	16  	17  	18  	19  	20  	21  	22  	23  	24  	25  	26  	27  	28  	29  	30  	31  	Total
    	febrero   	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	11.5	4.6 	2.9 	9.8 	0.0 	0.0 	2.9 	11.2	16.0	6.5 	7.0 	9.2 	5.0 	19.5	    	    	107.6
    	marzo     	SENAMHI	15.0	5.7 	14.3	21.5	10.9	3.2 	5.3 	0.0 	0.0 	0.0 	1.1 	2.8 	0.8 	4.5 	3.0 	2.8 	3.1 	6.5 	10.0	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.0 	4.2 	5.6 	128.3
    	abril     	SENAMHI	3.5 	2.0 	7.8 	4.5 	2.0 	0.0 	3.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.5 	9.0 	6.2 	0.0 	0.0 	0.0 	    	42.1 
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.8 	4.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 	5.8  
    	junio     	SENAMHI	0.0 	4.5 	4.2 	1.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	    	12.6 
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.6 	0.0 	0.0 	2.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.5  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	2.1 	1.8 	0.0 	0.0 	0.0 	0.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.8 	0.2 	0.0 	3.5 	0.0 	0.0 	1.2 	3.5 	0.0 	0.0 	0.0 	0.0 	15.9 
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.2 	0.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	5.8 	0.4 	0.0 	0.0 	    	7.3  
    	octubre   	SENAMHI	0.0 	0.0 	0.0 	0.0 	2.2 	1.7 	14.0	0.0 	0.0 	3.5 	2.0 	6.8 	1.5 	0.7 	6.2 	14.0	10.8	8.2 	9.4 	0.4 	0.0 	3.5 	3.0 	5.0 	13.4	7.2 	0.3 	0.0 	0.0 	0.0 	0.0 	113.8
    	noviembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	2.0 	0.0 	4.5 	0.5 	1.8 	7.0 	5.5 	10.5	9.6 	4.5 	0.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	46.8 
    	diciembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	9.8 	0.0 	6.6 	10.0	14.0	3.5 	4.5 	0.0 	0.0 	0.0 	0.0 	51.7 
1993	enero     	SENAMHI	0.0 	12.0	14.6	6.5 	0.0 	0.0 	0.0 	0.0 	0.8 	0.0 	0.0 	4.5 	2.5 	0.0 	6.7 	7.4 	5.5 	7.5 	4.8 	7.0 	8.3 	4.3 	9.0 	5.6 	9.9 	9.5 	8.2 	9.9 	9.2 	8.5 	2.3 	164.5
    	febrero   	SENAMHI	4.8 	10.4	14.0	12.4	7.5 	11.8	22.0	15.8	0.5 	19.9	2.5 	6.5 	0.0 	0.0 	0.0 	0.0 	0.0 	2.8 	2.2 	0.0 	0.0 	2.3 	2.4 	0.0 	14.4	11.9	5.2 	14.0	    	    	    	183.3
    	marzo     	SENAMHI	4.3 	0.4 	0.0 	24.4	12.4	7.5 	11.8	22.0	16.3	19.9	2.5 	6.5 	0.0 	0.0 	0.0 	0.0 	0.0 	2.8 	2.0 	0.0 	2.3 	0.0 	2.4 	0.0 	14.4	11.9	5.2 	14.0	0.0 	0.0 	0.0 	183.0
    	abril     	SENAMHI	4.8 	0.2 	6.5 	6.3 	10.0	6.4 	9.3 	12.6	11.5	6.5 	7.8 	5.6 	0.0 	0.0 	40.5	1.0 	7.2 	0.0 	2.1 	2.0 	12.5	4.3 	5.5 	3.5 	1.9 	0.0 	0.0 	5.8 	3.8 	0.3 	    	177.9
