Año 	Mes       	Fuente 	1   	2   	3   	4   	5   	6   	7   	8   	9   	10  	11  	12  	13  	14  	15  	16  	17  	18  	19  	20  	21  	22  	23  	24  	25  	26  	27  	28  	29  	30  	31  	Total
    	marzo     	SENAMHI	0.0 	4.9 	5.5 	2.6 	0.0 	11.1	0.0 	6.2 	4.2 	17.6	6.8 	11.7	0.0 	13.3	8.4 	5.2 	4.2 	16.1	9.5 	0.0 	0.0 	0.0 	3.5 	0.0 	5.2 	0.0 	2.4 	3.5 	0.0 	0.0 	0.0 	141.9
    	abril     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	16.3	0.6 	13.3	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.3 	0.0 	0.0 	0.0 	6.3 	0.0 	0.0 	0.0 	    	36.8 
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	4.1 	0.0 	0.0 	0.0 	3.2 	6.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	18.1 
    	junio     	SENAMHI	0.0 	0.0 	0.0 	2.3 	0.0 	1.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.9 	0.0 	0.0 	0.0 	    	8.6  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	4.2 	0.0 	6.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.2 	4.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	21.9 
    	agosto    	SENAMHI	0.0 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.4 	0.0 	0.0 	0.0 	0.0 	0.0 	5.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.7 	0.0 	0.0 	0.0 	12.3 
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.4 	3.2 	0.0 	0.0 	0.0 	1.4 	2.5 	0.0 	0.0 	0.0 	0.0 	1.4 	0.0 	0.0 	9.2 	    	19.2 
    	octubre   	SENAMHI	0.0 	0.2 	0.0 	0.0 	2.4 	3.2 	7.3 	0.0 	0.0 	0.0 	0.0 	4.6 	2.3 	0.0 	2.7 	0.0 	0.0 	0.4 	1.6 	0.0 	0.0 	0.0 	0.0 	0.0 	3.2 	0.2 	1.4 	2.1 	0.0 	0.0 	0.0 	31.6 
    	noviembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.1 	0.0 	0.0 	1.6 	0.0 	4.5 	0.0 	0.0 	0.0 	0.0 	0.0 	1.4 	3.1 	0.0 	0.0 	0.0 	0.0 	    	12.7 
    	diciembre 	SENAMHI	1.6 	1.3 	1.6 	5.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	9.6 	5.1 	11.1	0.0 	6.4 	1.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	44.2 
1968	febrero   	SENAMHI	6.7 	3.9 	6.8 	8.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.9 	6.4 	9.8 	1.9 	2.4 	0.0 	    	    	51.2 
    	marzo     	SENAMHI	2.5 	0.0 	1.4 	0.0 	6.2 	4.4 	2.6 	0.0 	4.9 	0.0 	6.2 	2.8 	5.2 	0.0 	0.0 	6.4 	14.1	0.0 	1.9 	2.4 	0.0 	0.0 	4.6 	0.0 	8.7 	4.2 	0.0 	1.8 	0.0 	0.0 	1.4 	81.7 
    	abril     	SENAMHI	0.0 	2.6 	1.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.4 	1.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	8.7  
